"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","ISO","Nazionalità","TIPOVIOLENZA","Caratteristiche della violenza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD","Nord-est","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","PHYVIOL","violenza psicologica","2014","2014",1,,
"ITD","Nord-est","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","ECON_VIOL","violenza economica","2013","2013",1,,
"ITD","Nord-est","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","ALL","tutte le voci","2013","2013",83,,
"ITD","Nord-est","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","ALL","tutte le voci","2014","2014",15,,
"ITD","Nord-est","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","THREATS","minacce","2013","2013",1,,
"ITD","Nord-est","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","NRP","non risponde","2014","2014",1,,
"ITD","Nord-est","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","UNAV","non disponibile","2013","2013",60,,
"ITD","Nord-est","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","UNAV","non disponibile","2014","2014",11,,
"ITD","Nord-est","USERS","utenti del 1522","T","totale","NRP","Non Indicato","PHY","violenza fisica ","2013","2013",13,,
"ITD","Nord-est","USERS","utenti del 1522","T","totale","NRP","Non Indicato","PHY","violenza fisica ","2014","2014",5,,
"ITD","Nord-est","USERS","utenti del 1522","T","totale","NRP","Non Indicato","SEXVIOL","violenza sessuale","2013","2013",3,,
"ITD","Nord-est","USERS","utenti del 1522","T","totale","NRP","Non Indicato","PHYVIOL","violenza psicologica","2013","2013",9,,
"ITD","Nord-est","USERS","utenti del 1522","T","totale","NRP","Non Indicato","PHYVIOL","violenza psicologica","2014","2014",3,,
"ITD","Nord-est","USERS","utenti del 1522","T","totale","NRP","Non Indicato","ECON_VIOL","violenza economica","2013","2013",1,,
"ITD","Nord-est","USERS","utenti del 1522","T","totale","NRP","Non Indicato","ALL","tutte le voci","2013","2013",118,,
"ITD","Nord-est","USERS","utenti del 1522","T","totale","NRP","Non Indicato","ALL","tutte le voci","2014","2014",34,,
"ITD","Nord-est","USERS","utenti del 1522","T","totale","NRP","Non Indicato","THREATS","minacce","2013","2013",1,,
"ITD","Nord-est","USERS","utenti del 1522","T","totale","NRP","Non Indicato","NRP","non risponde","2014","2014",1,,
"ITD","Nord-est","USERS","utenti del 1522","T","totale","NRP","Non Indicato","UNAV","non disponibile","2013","2013",91,,
"ITD","Nord-est","USERS","utenti del 1522","T","totale","NRP","Non Indicato","UNAV","non disponibile","2014","2014",25,,
"ITD","Nord-est","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","PHY","violenza fisica ","2013","2013",1,,
"ITD","Nord-est","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","PHY","violenza fisica ","2014","2014",1,,
"ITD","Nord-est","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","PHYVIOL","violenza psicologica","2014","2014",1,,
"ITD","Nord-est","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","ALL","tutte le voci","2013","2013",17,,
"ITD","Nord-est","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","ALL","tutte le voci","2014","2014",10,,
"ITD","Nord-est","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","UNAV","non disponibile","2013","2013",16,,
"ITD","Nord-est","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","UNAV","non disponibile","2014","2014",8,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","PHYVIOL","violenza psicologica","2014","2014",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","ALL","tutte le voci","2013","2013",2,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","ALL","tutte le voci","2014","2014",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","UNAV","non disponibile","2013","2013",2,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","ALL","tutte le voci","2014","2014",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","UNAV","non disponibile","2014","2014",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","T","totale","NRP","Non Indicato","PHYVIOL","violenza psicologica","2014","2014",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","T","totale","NRP","Non Indicato","ALL","tutte le voci","2013","2013",4,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","T","totale","NRP","Non Indicato","ALL","tutte le voci","2014","2014",2,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","T","totale","NRP","Non Indicato","UNAV","non disponibile","2013","2013",4,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","T","totale","NRP","Non Indicato","UNAV","non disponibile","2014","2014",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","ALL","tutte le voci","2013","2013",2,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","UNAV","non disponibile","2013","2013",2,,
"ITD3","Veneto","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","ALL","tutte le voci","2013","2013",9,,
"ITD3","Veneto","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","ALL","tutte le voci","2014","2014",1,,
"ITD3","Veneto","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","UNAV","non disponibile","2013","2013",9,,
"ITD3","Veneto","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","UNAV","non disponibile","2014","2014",1,,
"ITD3","Veneto","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","PHY","violenza fisica ","2013","2013",6,,
"ITD3","Veneto","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","SEXVIOL","violenza sessuale","2013","2013",2,,
"ITD3","Veneto","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","PHYVIOL","violenza psicologica","2013","2013",3,,
"ITD3","Veneto","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","PHYVIOL","violenza psicologica","2014","2014",1,,
"ITD3","Veneto","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","ECON_VIOL","violenza economica","2013","2013",1,,
"ITD3","Veneto","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","ALL","tutte le voci","2013","2013",44,,
"ITD3","Veneto","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","ALL","tutte le voci","2014","2014",8,,
"ITD3","Veneto","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","THREATS","minacce","2013","2013",1,,
"ITD3","Veneto","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","NRP","non risponde","2014","2014",1,,
"ITD3","Veneto","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","UNAV","non disponibile","2013","2013",31,,
"ITD3","Veneto","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","UNAV","non disponibile","2014","2014",6,,
"ITD3","Veneto","USERS","utenti del 1522","T","totale","NRP","Non Indicato","PHY","violenza fisica ","2013","2013",6,,
"ITD3","Veneto","USERS","utenti del 1522","T","totale","NRP","Non Indicato","SEXVIOL","violenza sessuale","2013","2013",2,,
"ITD3","Veneto","USERS","utenti del 1522","T","totale","NRP","Non Indicato","PHYVIOL","violenza psicologica","2013","2013",3,,
"ITD3","Veneto","USERS","utenti del 1522","T","totale","NRP","Non Indicato","PHYVIOL","violenza psicologica","2014","2014",1,,
"ITD3","Veneto","USERS","utenti del 1522","T","totale","NRP","Non Indicato","ECON_VIOL","violenza economica","2013","2013",1,,
"ITD3","Veneto","USERS","utenti del 1522","T","totale","NRP","Non Indicato","ALL","tutte le voci","2013","2013",62,,
"ITD3","Veneto","USERS","utenti del 1522","T","totale","NRP","Non Indicato","ALL","tutte le voci","2014","2014",13,,
"ITD3","Veneto","USERS","utenti del 1522","T","totale","NRP","Non Indicato","THREATS","minacce","2013","2013",1,,
"ITD3","Veneto","USERS","utenti del 1522","T","totale","NRP","Non Indicato","NRP","non risponde","2014","2014",1,,
"ITD3","Veneto","USERS","utenti del 1522","T","totale","NRP","Non Indicato","UNAV","non disponibile","2013","2013",49,,
"ITD3","Veneto","USERS","utenti del 1522","T","totale","NRP","Non Indicato","UNAV","non disponibile","2014","2014",11,,
"ITD3","Veneto","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","ALL","tutte le voci","2013","2013",9,,
"ITD3","Veneto","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","ALL","tutte le voci","2014","2014",4,,
"ITD3","Veneto","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","UNAV","non disponibile","2013","2013",9,,
"ITD3","Veneto","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","UNAV","non disponibile","2014","2014",4,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","PHY","violenza fisica ","2014","2014",1,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","PHYVIOL","violenza psicologica","2013","2013",1,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","ALL","tutte le voci","2013","2013",3,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","ALL","tutte le voci","2014","2014",3,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","UNAV","non disponibile","2013","2013",2,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","UNAV","non disponibile","2014","2014",2,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","PHY","violenza fisica ","2013","2013",1,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","PHY","violenza fisica ","2014","2014",1,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","PHYVIOL","violenza psicologica","2013","2013",2,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","ALL","tutte le voci","2013","2013",8,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","ALL","tutte le voci","2014","2014",4,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","UNAV","non disponibile","2013","2013",5,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","UNAV","non disponibile","2014","2014",3,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","NRP","Non Indicato","PHY","violenza fisica ","2013","2013",1,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","NRP","Non Indicato","PHY","violenza fisica ","2014","2014",2,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","NRP","Non Indicato","PHYVIOL","violenza psicologica","2013","2013",3,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","NRP","Non Indicato","ALL","tutte le voci","2013","2013",11,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","NRP","Non Indicato","ALL","tutte le voci","2014","2014",8,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","NRP","Non Indicato","UNAV","non disponibile","2013","2013",7,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","NRP","Non Indicato","UNAV","non disponibile","2014","2014",6,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","ALL","tutte le voci","2014","2014",1,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","UNAV","non disponibile","2014","2014",1,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","PHY","violenza fisica ","2013","2013",1,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","PHY","violenza fisica ","2014","2014",1,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","PHYVIOL","violenza psicologica","2013","2013",1,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","ALL","tutte le voci","2013","2013",4,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","ALL","tutte le voci","2014","2014",4,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","UNAV","non disponibile","2013","2013",2,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","UNAV","non disponibile","2014","2014",3,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","PHY","violenza fisica ","2013","2013",4,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","PHY","violenza fisica ","2014","2014",1,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","SEXVIOL","violenza sessuale","2013","2013",1,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","PHYVIOL","violenza psicologica","2013","2013",2,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","ALL","tutte le voci","2013","2013",31,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","ALL","tutte le voci","2014","2014",2,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","UNAV","non disponibile","2013","2013",24,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","UNAV","non disponibile","2014","2014",1,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","NRP","Non Indicato","PHY","violenza fisica ","2013","2013",6,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","NRP","Non Indicato","PHY","violenza fisica ","2014","2014",3,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","NRP","Non Indicato","SEXVIOL","violenza sessuale","2013","2013",1,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","NRP","Non Indicato","PHYVIOL","violenza psicologica","2013","2013",3,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","NRP","Non Indicato","PHYVIOL","violenza psicologica","2014","2014",1,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","NRP","Non Indicato","ALL","tutte le voci","2013","2013",41,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","NRP","Non Indicato","ALL","tutte le voci","2014","2014",11,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","NRP","Non Indicato","UNAV","non disponibile","2013","2013",31,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","NRP","Non Indicato","UNAV","non disponibile","2014","2014",7,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","PHY","violenza fisica ","2013","2013",1,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","PHY","violenza fisica ","2014","2014",1,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","PHYVIOL","violenza psicologica","2014","2014",1,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","ALL","tutte le voci","2013","2013",6,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","ALL","tutte le voci","2014","2014",5,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","UNAV","non disponibile","2013","2013",5,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","UNAV","non disponibile","2014","2014",3,,
"ITE","Centro","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","PHY","violenza fisica ","2013","2013",3,,
"ITE","Centro","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","ECON_VIOL","violenza economica","2013","2013",1,,
"ITE","Centro","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","ALL","tutte le voci","2013","2013",19,,
"ITE","Centro","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","ALL","tutte le voci","2014","2014",4,,
"ITE","Centro","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","THREATS","minacce","2013","2013",1,,
"ITE","Centro","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","UNAV","non disponibile","2013","2013",14,,
"ITE","Centro","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","UNAV","non disponibile","2014","2014",4,,
"ITE","Centro","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","PHY","violenza fisica ","2013","2013",10,,
"ITE","Centro","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","PHY","violenza fisica ","2014","2014",3,,
"ITE","Centro","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","SEXVIOL","violenza sessuale","2013","2013",4,,
"ITE","Centro","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","PHYVIOL","violenza psicologica","2013","2013",9,,
"ITE","Centro","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","PHYVIOL","violenza psicologica","2014","2014",1,,
