"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","GENERE","Orientamento sessuale","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE1","Toscana","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2017","2017",1,,
"ITE1","Toscana","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2020","2020",7,,
"ITE1","Toscana","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2021","2021",3,,
"ITE1","Toscana","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2022","2022",5,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2013","2013",8,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2014","2014",2,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2016","2016",1,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2017","2017",1,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2018","2018",1,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2019","2019",1,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2020","2020",4,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2021","2021",4,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2022","2022",3,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2013","2013",11,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2014","2014",5,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2015","2015",1,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2016","2016",1,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2017","2017",2,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2018","2018",1,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2019","2019",1,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2020","2020",11,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2021","2021",7,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2022","2022",8,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2015","2015",2,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2016","2016",1,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2017","2017",2,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2013","2013",2,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2016","2016",1,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2018","2018",1,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2020","2020",1,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2022","2022",2,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2013","2013",2,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2015","2015",2,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2016","2016",2,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2017","2017",2,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2018","2018",1,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2020","2020",1,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2022","2022",2,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2013","2013",1,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2014","2014",3,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2016","2016",1,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2019","2019",1,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2020","2020",1,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2022","2022",1,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2013","2013",1,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2013","2013",2,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2014","2014",3,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2016","2016",1,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2019","2019",1,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2020","2020",1,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2022","2022",1,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2013","2013",7,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2014","2014",22,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2015","2015",1,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2016","2016",5,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2017","2017",8,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2018","2018",3,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2019","2019",11,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2020","2020",12,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2021","2021",15,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2022","2022",13,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2013","2013",9,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2014","2014",4,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2015","2015",3,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2016","2016",3,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2017","2017",3,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2018","2018",2,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2019","2019",8,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2020","2020",15,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2021","2021",10,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2022","2022",5,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2013","2013",16,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2014","2014",26,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2015","2015",4,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2016","2016",8,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2017","2017",11,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2018","2018",5,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2019","2019",19,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2020","2020",27,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2021","2021",25,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2022","2022",18,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2013","2013",19,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2014","2014",20,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2015","2015",11,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2016","2016",6,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2017","2017",7,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2018","2018",4,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2019","2019",5,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2020","2020",13,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2021","2021",16,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2022","2022",9,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2013","2013",35,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2014","2014",10,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2015","2015",3,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2016","2016",2,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2017","2017",3,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2018","2018",2,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2019","2019",9,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2020","2020",16,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2021","2021",16,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2022","2022",5,,
"ITF","Sud","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2013","2013",55,,
"ITF","Sud","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2014","2014",30,,
"ITF","Sud","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2015","2015",14,,
"ITF","Sud","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2016","2016",8,,
"ITF","Sud","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2017","2017",10,,
"ITF","Sud","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2018","2018",6,,
"ITF","Sud","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2019","2019",14,,
"ITF","Sud","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2020","2020",29,,
"ITF","Sud","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2021","2021",32,,
"ITF","Sud","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2022","2022",14,,
"ITF","Sud","USERS","utenti del 1522","NRP","non indicato","OMOX","omosessuale","2013","2013",1,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2013","2013",7,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2014","2014",1,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2015","2015",2,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2016","2016",2,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2018","2018",2,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2019","2019",1,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2020","2020",4,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2021","2021",7,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2022","2022",1,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2013","2013",6,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2014","2014",2,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2015","2015",1,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2018","2018",1,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2020","2020",1,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2021","2021",1,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2013","2013",14,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2014","2014",3,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2015","2015",3,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2016","2016",2,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2018","2018",3,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2019","2019",1,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2020","2020",5,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2021","2021",8,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2022","2022",1,,
"ITF1","Abruzzo","USERS","utenti del 1522","NRP","non indicato","OMOX","omosessuale","2013","2013",1,,
"ITF3","Campania","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2013","2013",2,,
"ITF3","Campania","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2014","2014",15,,
"ITF3","Campania","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2015","2015",6,,
"ITF3","Campania","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2016","2016",1,,
"ITF3","Campania","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2017","2017",1,,
"ITF3","Campania","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2020","2020",5,,
"ITF3","Campania","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2021","2021",4,,
"ITF3","Campania","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2022","2022",3,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2013","2013",13,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2014","2014",4,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2015","2015",1,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2016","2016",1,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2017","2017",1,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2019","2019",6,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2020","2020",11,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2021","2021",12,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2022","2022",3,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2013","2013",15,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2014","2014",19,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2015","2015",7,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2016","2016",2,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2017","2017",2,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2019","2019",6,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2020","2020",16,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2021","2021",16,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2022","2022",6,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2013","2013",5,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2014","2014",4,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2015","2015",3,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2016","2016",3,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2017","2017",2,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2018","2018",2,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2019","2019",3,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2020","2020",4,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2021","2021",1,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","OMOX","omosessuale","2022","2022",4,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2013","2013",11,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2014","2014",4,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2015","2015",1,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2016","2016",1,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2017","2017",1,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2018","2018",1,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2019","2019",3,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2020","2020",3,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2021","2021",3,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","OMOX","omosessuale","2022","2022",1,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2013","2013",16,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2014","2014",8,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2015","2015",4,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2016","2016",4,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2017","2017",3,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2018","2018",3,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","OMOX","omosessuale","2019","2019",6,,
