"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","MOTIVOPS1","Motivi della chiamata","SEXISTAT1","Sesso","ISO","Nazionalità","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC1","Piemonte","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","NRP","non indicato","NRP","Non Indicato","2014","2014",1,,
"ITC1","Piemonte","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","NRP","Non Indicato","2013","2013",1,,
"ITC1","Piemonte","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","NRP","Non Indicato","2013","2013",1,,
"ITC1","Piemonte","USERS","utenti del 1522","EMERGENCY","emergenza","F","femmine","NRP","Non Indicato","2013","2013",1,,
"ITC1","Piemonte","USERS","utenti del 1522","EMERGENCY","emergenza","F","femmine","NRP","Non Indicato","2014","2014",1,,
"ITC1","Piemonte","USERS","utenti del 1522","EMERGENCY","emergenza","T","totale","NRP","Non Indicato","2013","2013",2,,
"ITC1","Piemonte","USERS","utenti del 1522","EMERGENCY","emergenza","T","totale","NRP","Non Indicato","2014","2014",1,,
"ITC1","Piemonte","USERS","utenti del 1522","EMERGENCY","emergenza","NRP","non indicato","NRP","Non Indicato","2013","2013",1,,
"ITC1","Piemonte","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","NRP","Non Indicato","2013","2013",1,,
"ITC1","Piemonte","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","NRP","Non Indicato","2014","2014",1,,
"ITC1","Piemonte","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","NRP","Non Indicato","2013","2013",2,,
"ITC1","Piemonte","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","NRP","Non Indicato","2013","2013",4,,
"ITC1","Piemonte","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","NRP","Non Indicato","2014","2014",1,,
"ITC1","Piemonte","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","NRP","non indicato","NRP","Non Indicato","2013","2013",1,,
"ITC1","Piemonte","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","M","maschi","NRP","Non Indicato","2014","2014",3,,
"ITC1","Piemonte","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","NRP","Non Indicato","2013","2013",12,,
"ITC1","Piemonte","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","NRP","Non Indicato","2014","2014",2,,
"ITC1","Piemonte","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","NRP","Non Indicato","2013","2013",13,,
"ITC1","Piemonte","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","NRP","Non Indicato","2014","2014",5,,
"ITC1","Piemonte","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","NRP","non indicato","NRP","Non Indicato","2013","2013",1,,
"ITC1","Piemonte","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","NRP","Non Indicato","2013","2013",3,,
"ITC1","Piemonte","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","NRP","Non Indicato","2013","2013",4,,
"ITC1","Piemonte","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","NRP","non indicato","NRP","Non Indicato","2013","2013",1,,
"ITC1","Piemonte","USERS","utenti del 1522","INT_AFTER_HOUR","chiamata internazionale fuori orario","F","femmine","NRP","Non Indicato","2013","2013",1,,
"ITC1","Piemonte","USERS","utenti del 1522","INT_AFTER_HOUR","chiamata internazionale fuori orario","T","totale","NRP","Non Indicato","2013","2013",1,,
"ITC1","Piemonte","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","NRP","Non Indicato","2013","2013",7,,
"ITC1","Piemonte","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","NRP","Non Indicato","2013","2013",10,,
"ITC1","Piemonte","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","NRP","non indicato","NRP","Non Indicato","2013","2013",3,,
"ITC1","Piemonte","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","NRP","Non Indicato","2013","2013",2,,
"ITC1","Piemonte","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","NRP","Non Indicato","2014","2014",4,,
"ITC1","Piemonte","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","NRP","Non Indicato","2013","2013",35,,
"ITC1","Piemonte","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","NRP","Non Indicato","2014","2014",6,,
"ITC1","Piemonte","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2013","2013",46,,
"ITC1","Piemonte","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2014","2014",11,,
"ITC1","Piemonte","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","NRP","Non Indicato","2013","2013",9,,
"ITC1","Piemonte","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","NRP","Non Indicato","2014","2014",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","NRP","Non Indicato","2013","2013",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","NRP","Non Indicato","2013","2013",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","NRP","Non Indicato","2013","2013",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2013","2013",1,,
"ITC3","Liguria","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","NRP","Non Indicato","2013","2013",3,,
"ITC3","Liguria","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","NRP","Non Indicato","2013","2013",3,,
"ITC3","Liguria","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","M","maschi","NRP","Non Indicato","2013","2013",1,,
"ITC3","Liguria","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","NRP","Non Indicato","2013","2013",1,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","NRP","Non Indicato","2013","2013",1,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","NRP","Non Indicato","2013","2013",1,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","NRP","Non Indicato","2013","2013",7,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","NRP","Non Indicato","2013","2013",8,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","NRP","Non Indicato","2014","2014",1,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","NRP","non indicato","NRP","Non Indicato","2013","2013",1,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","NRP","non indicato","NRP","Non Indicato","2014","2014",1,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","NRP","Non Indicato","2013","2013",6,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","NRP","Non Indicato","2014","2014",1,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","NRP","Non Indicato","2013","2013",8,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","NRP","Non Indicato","2014","2014",1,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","NRP","non indicato","NRP","Non Indicato","2013","2013",2,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","NRP","Non Indicato","2013","2013",1,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","NRP","Non Indicato","2013","2013",17,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","NRP","Non Indicato","2014","2014",1,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2013","2013",21,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2014","2014",2,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","NRP","Non Indicato","2013","2013",3,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","NRP","Non Indicato","2014","2014",1,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","NRP","Non Indicato","2013","2013",1,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","NRP","Non Indicato","2013","2013",1,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","NRP","Non Indicato","2013","2013",2,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","NRP","Non Indicato","2013","2013",12,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","NRP","Non Indicato","2014","2014",2,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","NRP","Non Indicato","2013","2013",16,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","NRP","Non Indicato","2014","2014",3,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","NRP","non indicato","NRP","Non Indicato","2013","2013",2,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","NRP","non indicato","NRP","Non Indicato","2014","2014",1,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","M","maschi","NRP","Non Indicato","2013","2013",1,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","NRP","Non Indicato","2013","2013",7,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","NRP","Non Indicato","2014","2014",2,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","NRP","Non Indicato","2013","2013",8,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","NRP","Non Indicato","2014","2014",2,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","T","totale","NRP","Non Indicato","2013","2013",2,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","NRP","non indicato","NRP","Non Indicato","2013","2013",2,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","NRP","Non Indicato","2013","2013",1,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","NRP","Non Indicato","2014","2014",1,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","NRP","Non Indicato","2013","2013",4,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","NRP","Non Indicato","2014","2014",3,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","NRP","Non Indicato","2013","2013",9,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","NRP","Non Indicato","2014","2014",4,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","NRP","non indicato","NRP","Non Indicato","2013","2013",4,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","M","maschi","NRP","Non Indicato","2013","2013",4,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","M","maschi","NRP","Non Indicato","2014","2014",2,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","NRP","Non Indicato","2013","2013",25,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","NRP","Non Indicato","2014","2014",1,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","NRP","Non Indicato","2013","2013",35,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","NRP","Non Indicato","2014","2014",4,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","NRP","non indicato","NRP","Non Indicato","2013","2013",6,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","NRP","non indicato","NRP","Non Indicato","2014","2014",1,,
"ITC4","Lombardia","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","NRP","Non Indicato","2013","2013",3,,
"ITC4","Lombardia","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","NRP","Non Indicato","2013","2013",15,,
"ITC4","Lombardia","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","NRP","Non Indicato","2014","2014",6,,
"ITC4","Lombardia","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","NRP","Non Indicato","2013","2013",22,,
"ITC4","Lombardia","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","NRP","Non Indicato","2014","2014",6,,
"ITC4","Lombardia","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","NRP","non indicato","NRP","Non Indicato","2013","2013",4,,
"ITC4","Lombardia","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","NRP","Non Indicato","2013","2013",11,,
"ITC4","Lombardia","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","NRP","Non Indicato","2014","2014",3,,
"ITC4","Lombardia","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","NRP","Non Indicato","2013","2013",64,,
"ITC4","Lombardia","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","NRP","Non Indicato","2014","2014",14,,
"ITC4","Lombardia","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2013","2013",93,,
"ITC4","Lombardia","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2014","2014",19,,
"ITC4","Lombardia","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","NRP","Non Indicato","2013","2013",18,,
"ITC4","Lombardia","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","NRP","Non Indicato","2014","2014",2,,
"ITD","Nord-est","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","M","maschi","NRP","Non Indicato","2013","2013",2,,
"ITD","Nord-est","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","M","maschi","NRP","Non Indicato","2014","2014",1,,
"ITD","Nord-est","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","NRP","Non Indicato","2013","2013",3,,
"ITD","Nord-est","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","NRP","Non Indicato","2014","2014",1,,
"ITD","Nord-est","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","NRP","Non Indicato","2013","2013",5,,
"ITD","Nord-est","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","NRP","Non Indicato","2014","2014",3,,
"ITD","Nord-est","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","NRP","non indicato","NRP","Non Indicato","2014","2014",1,,
"ITD","Nord-est","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","NRP","Non Indicato","2013","2013",1,,
"ITD","Nord-est","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","NRP","Non Indicato","2014","2014",1,,
"ITD","Nord-est","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","NRP","Non Indicato","2013","2013",16,,
