"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","ISO","Nazionalità","TRASMISSIONE","Modalità di conoscenza del 1522","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITG","Isole","USERS","utenti del 1522","NRP","Non Indicato","RADIO","radio","2013","2013",1,,
"ITG","Isole","USERS","utenti del 1522","NRP","Non Indicato","TV","TV","2013","2013",28,,
"ITG","Isole","USERS","utenti del 1522","NRP","Non Indicato","TV","TV","2014","2014",1,,
"ITG","Isole","USERS","utenti del 1522","NRP","Non Indicato","PRESS","stampa","2013","2013",2,,
"ITG","Isole","USERS","utenti del 1522","NRP","Non Indicato","PRESS","stampa","2014","2014",1,,
"ITG","Isole","USERS","utenti del 1522","NRP","Non Indicato","INTERNET","internet","2013","2013",3,,
"ITG","Isole","USERS","utenti del 1522","NRP","Non Indicato","RELATIVE","parente / amico / conoscente","2013","2013",2,,
"ITG","Isole","USERS","utenti del 1522","NRP","Non Indicato","PUB_SERV","servizio pubblico","2013","2013",4,,
"ITG","Isole","USERS","utenti del 1522","NRP","Non Indicato","PHONE_BOOK","elenco telefonico","2013","2013",1,,
"ITG","Isole","USERS","utenti del 1522","NRP","Non Indicato","NRP","non risponde","2013","2013",1,,
"ITG","Isole","USERS","utenti del 1522","NRP","Non Indicato","NOKNOW","non sa/non ricorda","2013","2013",1,,
"ITG","Isole","USERS","utenti del 1522","NRP","Non Indicato","UNAV","non disponibile","2013","2013",74,,
"ITG","Isole","USERS","utenti del 1522","NRP","Non Indicato","UNAV","non disponibile","2014","2014",16,,
"ITG1","Sicilia","USERS","utenti del 1522","NRP","Non Indicato","TOTAL","totale","2013","2013",83,,
"ITG1","Sicilia","USERS","utenti del 1522","NRP","Non Indicato","TOTAL","totale","2014","2014",12,,
"ITG1","Sicilia","USERS","utenti del 1522","NRP","Non Indicato","TV","TV","2013","2013",18,,
"ITG1","Sicilia","USERS","utenti del 1522","NRP","Non Indicato","PRESS","stampa","2013","2013",2,,
"ITG1","Sicilia","USERS","utenti del 1522","NRP","Non Indicato","PRESS","stampa","2014","2014",1,,
"ITG1","Sicilia","USERS","utenti del 1522","NRP","Non Indicato","INTERNET","internet","2013","2013",2,,
"ITG1","Sicilia","USERS","utenti del 1522","NRP","Non Indicato","RELATIVE","parente / amico / conoscente","2013","2013",1,,
"ITG1","Sicilia","USERS","utenti del 1522","NRP","Non Indicato","PUB_SERV","servizio pubblico","2013","2013",4,,
"ITG1","Sicilia","USERS","utenti del 1522","NRP","Non Indicato","NOKNOW","non sa/non ricorda","2013","2013",1,,
"ITG1","Sicilia","USERS","utenti del 1522","NRP","Non Indicato","UNAV","non disponibile","2013","2013",55,,
"ITG1","Sicilia","USERS","utenti del 1522","NRP","Non Indicato","UNAV","non disponibile","2014","2014",11,,
"ITG2","Sardegna","USERS","utenti del 1522","NRP","Non Indicato","TOTAL","totale","2013","2013",34,,
"ITG2","Sardegna","USERS","utenti del 1522","NRP","Non Indicato","TOTAL","totale","2014","2014",6,,
"ITG2","Sardegna","USERS","utenti del 1522","NRP","Non Indicato","RADIO","radio","2013","2013",1,,
"ITG2","Sardegna","USERS","utenti del 1522","NRP","Non Indicato","TV","TV","2013","2013",10,,
"ITG2","Sardegna","USERS","utenti del 1522","NRP","Non Indicato","TV","TV","2014","2014",1,,
"ITG2","Sardegna","USERS","utenti del 1522","NRP","Non Indicato","INTERNET","internet","2013","2013",1,,
"ITG2","Sardegna","USERS","utenti del 1522","NRP","Non Indicato","RELATIVE","parente / amico / conoscente","2013","2013",1,,
"ITG2","Sardegna","USERS","utenti del 1522","NRP","Non Indicato","PHONE_BOOK","elenco telefonico","2013","2013",1,,
"ITG2","Sardegna","USERS","utenti del 1522","NRP","Non Indicato","NRP","non risponde","2013","2013",1,,
"ITG2","Sardegna","USERS","utenti del 1522","NRP","Non Indicato","UNAV","non disponibile","2013","2013",19,,
"ITG2","Sardegna","USERS","utenti del 1522","NRP","Non Indicato","UNAV","non disponibile","2014","2014",5,,
"ITNI","Non indicato","USERS","utenti del 1522","NRP","Non Indicato","TOTAL","totale","2013","2013",761,,
"ITNI","Non indicato","USERS","utenti del 1522","NRP","Non Indicato","TOTAL","totale","2014","2014",135,,
"ITNI","Non indicato","USERS","utenti del 1522","NRP","Non Indicato","TOTAL","totale","2015","2015",1,,
"ITNI","Non indicato","USERS","utenti del 1522","NRP","Non Indicato","TOTAL","totale","2018","2018",1,,
"ITNI","Non indicato","USERS","utenti del 1522","NRP","Non Indicato","TOTAL","totale","2019","2019",3,,
"ITNI","Non indicato","USERS","utenti del 1522","NRP","Non Indicato","TOTAL","totale","2020","2020",10,,
"ITNI","Non indicato","USERS","utenti del 1522","NRP","Non Indicato","TOTAL","totale","2021","2021",11,,
"ITNI","Non indicato","USERS","utenti del 1522","NRP","Non Indicato","TOTAL","totale","2022","2022",18,,
"ITNI","Non indicato","USERS","utenti del 1522","NRP","Non Indicato","TV","TV","2013","2013",11,,
"ITNI","Non indicato","USERS","utenti del 1522","NRP","Non Indicato","TV","TV","2014","2014",2,,
"ITNI","Non indicato","USERS","utenti del 1522","NRP","Non Indicato","INTERNET","internet","2013","2013",2,,
"ITNI","Non indicato","USERS","utenti del 1522","NRP","Non Indicato","INTERNET","internet","2014","2014",1,,
"ITNI","Non indicato","USERS","utenti del 1522","NRP","Non Indicato","UNAV","non disponibile","2013","2013",748,,
"ITNI","Non indicato","USERS","utenti del 1522","NRP","Non Indicato","UNAV","non disponibile","2014","2014",132,,
"ITNI","Non indicato","USERS","utenti del 1522","NRP","Non Indicato","UNAV","non disponibile","2015","2015",1,,
"ITNI","Non indicato","USERS","utenti del 1522","NRP","Non Indicato","UNAV","non disponibile","2018","2018",1,,
"ITNI","Non indicato","USERS","utenti del 1522","NRP","Non Indicato","UNAV","non disponibile","2019","2019",3,,
"ITNI","Non indicato","USERS","utenti del 1522","NRP","Non Indicato","UNAV","non disponibile","2020","2020",10,,
"ITNI","Non indicato","USERS","utenti del 1522","NRP","Non Indicato","UNAV","non disponibile","2021","2021",11,,
"ITNI","Non indicato","USERS","utenti del 1522","NRP","Non Indicato","UNAV","non disponibile","2022","2022",18,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","TOTAL","totale","2013","2013",26251,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","TOTAL","totale","2014","2014",22458,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","TOTAL","totale","2015","2015",18115,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","TOTAL","totale","2016","2016",16155,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","TOTAL","totale","2017","2017",16046,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","TOTAL","totale","2018","2018",21430,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","TOTAL","totale","2019","2019",19415,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","TOTAL","totale","2020","2020",29315,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","TOTAL","totale","2021","2021",33656,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","TOTAL","totale","2022","2022",30017,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","BROCHURE","manifesti e locandine","2013","2013",185,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","BROCHURE","manifesti e locandine","2014","2014",408,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","BROCHURE","manifesti e locandine","2015","2015",89,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","BROCHURE","manifesti e locandine","2016","2016",96,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","BROCHURE","manifesti e locandine","2017","2017",85,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","BROCHURE","manifesti e locandine","2018","2018",67,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","BROCHURE","manifesti e locandine","2019","2019",81,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","BROCHURE","manifesti e locandine","2020","2020",61,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","BROCHURE","manifesti e locandine","2021","2021",189,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","BROCHURE","manifesti e locandine","2022","2022",245,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","RADIO","radio","2013","2013",51,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","RADIO","radio","2014","2014",43,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","RADIO","radio","2015","2015",21,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","RADIO","radio","2016","2016",26,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","RADIO","radio","2017","2017",26,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","RADIO","radio","2018","2018",27,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","RADIO","radio","2019","2019",17,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","RADIO","radio","2020","2020",25,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","RADIO","radio","2021","2021",51,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","RADIO","radio","2022","2022",40,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","TV","TV","2013","2013",10774,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","TV","TV","2014","2014",6803,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","TV","TV","2015","2015",4764,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","TV","TV","2016","2016",3273,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","TV","TV","2017","2017",2317,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","TV","TV","2018","2018",4160,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","TV","TV","2019","2019",2757,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","TV","TV","2020","2020",3960,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","TV","TV","2021","2021",2487,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","TV","TV","2022","2022",2251,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","PRESS","stampa","2013","2013",427,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","PRESS","stampa","2014","2014",388,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","PRESS","stampa","2015","2015",161,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","PRESS","stampa","2016","2016",119,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","PRESS","stampa","2017","2017",152,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","PRESS","stampa","2018","2018",147,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","PRESS","stampa","2019","2019",140,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","PRESS","stampa","2020","2020",377,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","PRESS","stampa","2021","2021",355,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","PRESS","stampa","2022","2022",230,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","INTERNET","internet","2013","2013",2059,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","INTERNET","internet","2014","2014",1763,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","INTERNET","internet","2015","2015",1807,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","INTERNET","internet","2016","2016",2100,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","INTERNET","internet","2017","2017",2250,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","INTERNET","internet","2018","2018",3201,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","INTERNET","internet","2019","2019",5029,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","INTERNET","internet","2020","2020",4289,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","INTERNET","internet","2021","2021",4152,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","INTERNET","internet","2022","2022",6538,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","RELATIVE","parente / amico / conoscente","2013","2013",1139,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","RELATIVE","parente / amico / conoscente","2014","2014",775,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","RELATIVE","parente / amico / conoscente","2015","2015",559,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","RELATIVE","parente / amico / conoscente","2016","2016",652,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","RELATIVE","parente / amico / conoscente","2017","2017",638,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","RELATIVE","parente / amico / conoscente","2018","2018",927,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","RELATIVE","parente / amico / conoscente","2019","2019",945,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","RELATIVE","parente / amico / conoscente","2020","2020",783,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","RELATIVE","parente / amico / conoscente","2021","2021",1295,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","RELATIVE","parente / amico / conoscente","2022","2022",1222,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","PUB_SERV","servizio pubblico","2013","2013",1184,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","PUB_SERV","servizio pubblico","2014","2014",1079,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","PUB_SERV","servizio pubblico","2015","2015",636,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","PUB_SERV","servizio pubblico","2016","2016",747,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","PUB_SERV","servizio pubblico","2017","2017",687,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","PUB_SERV","servizio pubblico","2018","2018",868,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","PUB_SERV","servizio pubblico","2019","2019",1076,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","PUB_SERV","servizio pubblico","2020","2020",736,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","PUB_SERV","servizio pubblico","2021","2021",959,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","PUB_SERV","servizio pubblico","2022","2022",974,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","PHONE_BOOK","elenco telefonico","2013","2013",1230,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","PHONE_BOOK","elenco telefonico","2014","2014",668,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","PHONE_BOOK","elenco telefonico","2015","2015",259,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","PHONE_BOOK","elenco telefonico","2016","2016",339,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","PHONE_BOOK","elenco telefonico","2017","2017",243,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","PHONE_BOOK","elenco telefonico","2018","2018",195,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","PHONE_BOOK","elenco telefonico","2019","2019",215,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","PHONE_BOOK","elenco telefonico","2020","2020",42,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","PHONE_BOOK","elenco telefonico","2021","2021",19,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","PHONE_BOOK","elenco telefonico","2022","2022",10,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","OTHER","altro","2013","2013",80,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","OTHER","altro","2014","2014",73,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","OTHER","altro","2015","2015",26,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","OTHER","altro","2016","2016",64,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","OTHER","altro","2017","2017",60,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","OTHER","altro","2018","2018",97,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","OTHER","altro","2019","2019",146,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","OTHER","altro","2020","2020",220,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","OTHER","altro","2021","2021",382,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","OTHER","altro","2022","2022",503,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","NRP","non risponde","2013","2013",107,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","NRP","non risponde","2014","2014",166,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","NRP","non risponde","2015","2015",265,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","NRP","non risponde","2016","2016",204,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","NRP","non risponde","2017","2017",276,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","NRP","non risponde","2018","2018",540,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","NRP","non risponde","2019","2019",365,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","NRP","non risponde","2020","2020",350,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","NRP","non risponde","2021","2021",1524,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","NRP","non risponde","2022","2022",2529,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","SOCIALMEDIA","social media","2021","2021",130,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","SOCIALMEDIA","social media","2022","2022",234,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","NEWSWEB","notizie dal web - ricerca sui motori di ricerca","2021","2021",157,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","NEWSWEB","notizie dal web - ricerca sui motori di ricerca","2022","2022",499,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","CHAT","chat di amici e conoscenti","2021","2021",50,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","CHAT","chat di amici e conoscenti","2022","2022",116,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","NOKNOW","non sa/non ricorda","2013","2013",29,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","NOKNOW","non sa/non ricorda","2014","2014",10,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","NOKNOW","non sa/non ricorda","2015","2015",15,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","NOKNOW","non sa/non ricorda","2016","2016",35,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","NOKNOW","non sa/non ricorda","2017","2017",36,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","NOKNOW","non sa/non ricorda","2018","2018",30,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","NOKNOW","non sa/non ricorda","2019","2019",45,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","NOKNOW","non sa/non ricorda","2020","2020",42,,
"IT","Italia","USERS","utenti del 1522","IT","Italia","NOKNOW","non sa/non ricorda","2021","2021",387,,
