"ITTER107","Territorio","TIPO_DATO_VIOLENZA","Tipo dato","SEXISTAT1","Sesso","FREQUENZA2","Livello di diffusione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC3","Liguria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOKNOW","non sa","2018","2018",2,,
"ITC4","Lombardia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOKNOW","non sa","2018","2018",3.7,,
"ITC4","Lombardia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOKNOW","non sa","2018","2018",1.7,,
"ITC4","Lombardia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOKNOW","non sa","2018","2018",2.7,,
"ITD","Nord-est","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOKNOW","non sa","2018","2018",5.1,,
"ITD","Nord-est","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOKNOW","non sa","2018","2018",1.8,,
"ITD","Nord-est","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOKNOW","non sa","2018","2018",3.5,,
"ITDA","Trentino Alto Adige / Südtirol","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOKNOW","non sa","2018","2018",9,,
"ITDA","Trentino Alto Adige / Südtirol","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOKNOW","non sa","2018","2018",3.6,,
"ITDA","Trentino Alto Adige / Südtirol","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOKNOW","non sa","2018","2018",6.3,,
"ITD1","Provincia Autonoma Bolzano / Bozen","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOKNOW","non sa","2018","2018",13.6,,
"ITD1","Provincia Autonoma Bolzano / Bozen","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOKNOW","non sa","2018","2018",5.7,,
"ITD1","Provincia Autonoma Bolzano / Bozen","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOKNOW","non sa","2018","2018",10.1,,
"ITD2","Provincia Autonoma Trento","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOKNOW","non sa","2018","2018",4.9,,
"ITD2","Provincia Autonoma Trento","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOKNOW","non sa","2018","2018",2.4,,
"ITD2","Provincia Autonoma Trento","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOKNOW","non sa","2018","2018",3.5,,
"ITD3","Veneto","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOKNOW","non sa","2018","2018",6.2,,
"ITD3","Veneto","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOKNOW","non sa","2018","2018",2.1,,
"ITD3","Veneto","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOKNOW","non sa","2018","2018",4.1,,
"ITD4","Friuli-Venezia Giulia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOKNOW","non sa","2018","2018",3.6,,
"ITD4","Friuli-Venezia Giulia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOKNOW","non sa","2018","2018",1.2,,
"ITD4","Friuli-Venezia Giulia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOKNOW","non sa","2018","2018",2.4,,
"ITD5","Emilia-Romagna","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOKNOW","non sa","2018","2018",3.4,,
"ITD5","Emilia-Romagna","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOKNOW","non sa","2018","2018",1.4,,
"ITD5","Emilia-Romagna","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOKNOW","non sa","2018","2018",2.3,,
"ITE","Centro","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOKNOW","non sa","2018","2018",2.7,,
"ITE","Centro","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOKNOW","non sa","2018","2018",1,,
"ITE","Centro","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOKNOW","non sa","2018","2018",1.8,,
"ITE1","Toscana","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOKNOW","non sa","2018","2018",1.9,,
"ITE1","Toscana","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOKNOW","non sa","2018","2018",0.4,,
"ITE1","Toscana","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOKNOW","non sa","2018","2018",1.1,,
"ITE2","Umbria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOKNOW","non sa","2018","2018",2.1,,
"ITE2","Umbria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOKNOW","non sa","2018","2018",0,,
"ITE2","Umbria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOKNOW","non sa","2018","2018",1,,
"ITE3","Marche","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOKNOW","non sa","2018","2018",2.9,,
"ITE3","Marche","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOKNOW","non sa","2018","2018",0.3,,
"ITE3","Marche","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOKNOW","non sa","2018","2018",1.6,,
"ITE4","Lazio","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOKNOW","non sa","2018","2018",3.3,,
"ITE4","Lazio","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOKNOW","non sa","2018","2018",1.6,,
"ITE4","Lazio","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOKNOW","non sa","2018","2018",2.4,,
"ITF","Sud","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOKNOW","non sa","2018","2018",3.8,,
"ITF","Sud","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOKNOW","non sa","2018","2018",1.6,,
"ITF","Sud","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOKNOW","non sa","2018","2018",2.7,,
"ITF1","Abruzzo","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOKNOW","non sa","2018","2018",4.5,,
"ITF1","Abruzzo","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOKNOW","non sa","2018","2018",2,,
"ITF1","Abruzzo","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOKNOW","non sa","2018","2018",3.2,,
"ITF2","Molise","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOKNOW","non sa","2018","2018",3.6,,
"ITF2","Molise","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOKNOW","non sa","2018","2018",2.9,,
"ITF2","Molise","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOKNOW","non sa","2018","2018",3.2,,
"ITF3","Campania","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOKNOW","non sa","2018","2018",3.3,,
"ITF3","Campania","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOKNOW","non sa","2018","2018",1.8,,
"ITF3","Campania","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOKNOW","non sa","2018","2018",2.6,,
"ITF4","Puglia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOKNOW","non sa","2018","2018",3.6,,
"ITF4","Puglia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOKNOW","non sa","2018","2018",1.1,,
"ITF4","Puglia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOKNOW","non sa","2018","2018",2.3,,
"ITF5","Basilicata","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOKNOW","non sa","2018","2018",4.7,,
"ITF5","Basilicata","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOKNOW","non sa","2018","2018",4.1,,
"ITF5","Basilicata","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOKNOW","non sa","2018","2018",4.4,,
"ITF6","Calabria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOKNOW","non sa","2018","2018",4.9,,
"ITF6","Calabria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOKNOW","non sa","2018","2018",0.9,,
"ITF6","Calabria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOKNOW","non sa","2018","2018",2.9,,
"ITG","Isole","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOKNOW","non sa","2018","2018",4.3,,
"ITG","Isole","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOKNOW","non sa","2018","2018",1.7,,
"ITG","Isole","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOKNOW","non sa","2018","2018",3,,
"ITG1","Sicilia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOKNOW","non sa","2018","2018",3.8,,
"ITG1","Sicilia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOKNOW","non sa","2018","2018",2,,
"ITG1","Sicilia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOKNOW","non sa","2018","2018",2.8,,
"ITG2","Sardegna","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOKNOW","non sa","2018","2018",6,,
"ITG2","Sardegna","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOKNOW","non sa","2018","2018",0.8,,
"ITG2","Sardegna","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOKNOW","non sa","2018","2018",3.4,,
