"ITTER107","Territorio","TIPO_DATO_VIOLENZA","Tipo dato","SEXISTAT1","Sesso","TITOLO_STUDIO","Titolo di studio","STEREOTIPI","Stereotipi sui ruoli di genere, comportamenti nella coppia","OPINIONI_A","Grado di accordo","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","ALL","totale","WSVADRE","se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile","NOANSW","non risponde","2018","2018",6.2,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","ALL","totale","OACVIF","spesso le accuse di violenza sessuale sono false","NOANSW","non risponde","2018","2018",9.9,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","ALL","totale","WPROVSEX","le donne possono provocare la violenza sessuale con il loro modo di vestire","NOANSW","non risponde","2018","2018",5,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","ALL","totale","WABLAVO","le donne che non vogliono un rapporto sessuale riescono ad evitarlo","NOANSW","non risponde","2018","2018",7.9,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","ALL","totale","SEWNRAP","le donne serie non vengono violentate","NOANSW","non risponde","2018","2018",5.6,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","ALL","totale","HUSFNVIO","se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza","NOANSW","non risponde","2018","2018",5.3,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","ALL","totale","WOFSREM","di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì","NOANSW","non risponde","2018","2018",11.8,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","ALL","totale","WSVADRE","se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile","NOANSW","non risponde","2018","2018",6.4,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","ALL","totale","OACVIF","spesso le accuse di violenza sessuale sono false","NOANSW","non risponde","2018","2018",11.1,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","ALL","totale","WPROVSEX","le donne possono provocare la violenza sessuale con il loro modo di vestire","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","ALL","totale","WABLAVO","le donne che non vogliono un rapporto sessuale riescono ad evitarlo","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","ALL","totale","SEWNRAP","le donne serie non vengono violentate","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","ALL","totale","HUSFNVIO","se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","ALL","totale","WOFSREM","di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","ALL","totale","WSVADRE","se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","ALL","totale","OACVIF","spesso le accuse di violenza sessuale sono false","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","ALL","totale","WPROVSEX","le donne possono provocare la violenza sessuale con il loro modo di vestire","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","ALL","totale","WABLAVO","le donne che non vogliono un rapporto sessuale riescono ad evitarlo","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","ALL","totale","SEWNRAP","le donne serie non vengono violentate","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","ALL","totale","HUSFNVIO","se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","ALL","totale","WOFSREM","di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","ALL","totale","WSVADRE","se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","ALL","totale","OACVIF","spesso le accuse di violenza sessuale sono false","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","ALL","totale","WPROVSEX","le donne possono provocare la violenza sessuale con il loro modo di vestire","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","ALL","totale","WABLAVO","le donne che non vogliono un rapporto sessuale riescono ad evitarlo","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","ALL","totale","SEWNRAP","le donne serie non vengono violentate","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","ALL","totale","HUSFNVIO","se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","ALL","totale","WOFSREM","di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","ALL","totale","WSVADRE","se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","ALL","totale","OACVIF","spesso le accuse di violenza sessuale sono false","TOT","totale","2018","2018",100,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WPROVSEX","le donne possono provocare la violenza sessuale con il loro modo di vestire","STRAGR","molto d'accordo","2018","2018",5.1,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","NP","licenza di scuola elementare, nessun titolo di studio","WPROVSEX","le donne possono provocare la violenza sessuale con il loro modo di vestire","STRAGR","molto d'accordo","2018","2018",16.2,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","LSE","licenza di scuola media inferiore o di avviamento professionale","WPROVSEX","le donne possono provocare la violenza sessuale con il loro modo di vestire","STRAGR","molto d'accordo","2018","2018",9.9,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","CLF_ML","laurea o diploma universitario","WPROVSEX","le donne possono provocare la violenza sessuale con il loro modo di vestire","STRAGR","molto d'accordo","2018","2018",1.6,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WABLAVO","le donne che non vogliono un rapporto sessuale riescono ad evitarlo","STRAGR","molto d'accordo","2018","2018",13.8,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","NP","licenza di scuola elementare, nessun titolo di studio","WABLAVO","le donne che non vogliono un rapporto sessuale riescono ad evitarlo","STRAGR","molto d'accordo","2018","2018",15.8,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","LSE","licenza di scuola media inferiore o di avviamento professionale","WABLAVO","le donne che non vogliono un rapporto sessuale riescono ad evitarlo","STRAGR","molto d'accordo","2018","2018",15.4,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","CLF_ML","laurea o diploma universitario","WABLAVO","le donne che non vogliono un rapporto sessuale riescono ad evitarlo","STRAGR","molto d'accordo","2018","2018",10.6,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","SEWNRAP","le donne serie non vengono violentate","STRAGR","molto d'accordo","2018","2018",1.4,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","NP","licenza di scuola elementare, nessun titolo di studio","SEWNRAP","le donne serie non vengono violentate","STRAGR","molto d'accordo","2018","2018",6.8,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","LSE","licenza di scuola media inferiore o di avviamento professionale","SEWNRAP","le donne serie non vengono violentate","STRAGR","molto d'accordo","2018","2018",3.9,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","CLF_ML","laurea o diploma universitario","SEWNRAP","le donne serie non vengono violentate","STRAGR","molto d'accordo","2018","2018",0.4,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","HUSFNVIO","se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza","STRAGR","molto d'accordo","2018","2018",0.8,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","NP","licenza di scuola elementare, nessun titolo di studio","HUSFNVIO","se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza","STRAGR","molto d'accordo","2018","2018",1.8,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","LSE","licenza di scuola media inferiore o di avviamento professionale","HUSFNVIO","se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza","STRAGR","molto d'accordo","2018","2018",0.9,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","CLF_ML","laurea o diploma universitario","HUSFNVIO","se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza","STRAGR","molto d'accordo","2018","2018",0.1,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","M","maschi","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WOFSREM","di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì","STRAGR","molto d'accordo","2018","2018",1.1,,
