"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","TIPOVIOLENZA","Tipo di violenza","STATI_MORBOSI","Stato d'animo","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","VICTIMS","vittime di violenza","T","totale","THREATS","minacce","ALL","tutte le voci","2021","2021",787,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","THREATS","minacce","ALL","tutte le voci","2022","2022",631,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HARASS_WORK","mobbing","ALL","tutte le voci","2013","2013",96,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HARASS_WORK","mobbing","ALL","tutte le voci","2014","2014",36,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HARASS_WORK","mobbing","ALL","tutte le voci","2015","2015",27,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HARASS_WORK","mobbing","ALL","tutte le voci","2016","2016",20,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HARASS_WORK","mobbing","ALL","tutte le voci","2017","2017",33,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HARASS_WORK","mobbing","ALL","tutte le voci","2018","2018",31,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HARASS_WORK","mobbing","ALL","tutte le voci","2019","2019",16,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HARASS_WORK","mobbing","ALL","tutte le voci","2020","2020",63,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HARASS_WORK","mobbing","ALL","tutte le voci","2021","2021",79,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HARASS_WORK","mobbing","ALL","tutte le voci","2022","2022",41,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non risponde","ALL","tutte le voci","2013","2013",363,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non risponde","ALL","tutte le voci","2014","2014",160,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non risponde","ALL","tutte le voci","2015","2015",161,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non risponde","ALL","tutte le voci","2016","2016",106,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non risponde","ALL","tutte le voci","2017","2017",91,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non risponde","ALL","tutte le voci","2018","2018",75,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non risponde","ALL","tutte le voci","2019","2019",53,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non risponde","ALL","tutte le voci","2020","2020",226,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non risponde","ALL","tutte le voci","2021","2021",163,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non risponde","ALL","tutte le voci","2022","2022",167,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","FEAR_DEATH","paura di morire","2013","2013",817,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","FEAR_DEATH","paura di morire","2014","2014",604,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","FEAR_DEATH","paura di morire","2015","2015",365,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","FEAR_DEATH","paura di morire","2016","2016",575,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","FEAR_DEATH","paura di morire","2017","2017",354,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","FEAR_DEATH","paura di morire","2018","2018",401,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","FEAR_DEATH","paura di morire","2019","2019",374,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","FEAR_DEATH","paura di morire","2020","2020",358,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","FEAR_DEATH","paura di morire","2021","2021",224,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","FEAR_DEATH","paura di morire","2022","2022",321,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","FEAR_DEATH","paura di morire","2013","2013",13,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","FEAR_DEATH","paura di morire","2014","2014",21,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","FEAR_DEATH","paura di morire","2015","2015",10,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","FEAR_DEATH","paura di morire","2016","2016",12,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","FEAR_DEATH","paura di morire","2017","2017",12,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","FEAR_DEATH","paura di morire","2018","2018",7,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","FEAR_DEATH","paura di morire","2019","2019",11,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","FEAR_DEATH","paura di morire","2020","2020",10,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","FEAR_DEATH","paura di morire","2021","2021",9,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","FEAR_DEATH","paura di morire","2022","2022",7,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","FEAR_DEATH","paura di morire","2013","2013",208,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","FEAR_DEATH","paura di morire","2014","2014",156,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","FEAR_DEATH","paura di morire","2015","2015",93,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","FEAR_DEATH","paura di morire","2016","2016",97,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","FEAR_DEATH","paura di morire","2017","2017",55,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","FEAR_DEATH","paura di morire","2018","2018",51,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","FEAR_DEATH","paura di morire","2019","2019",43,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","FEAR_DEATH","paura di morire","2020","2020",44,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","FEAR_DEATH","paura di morire","2021","2021",30,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","FEAR_DEATH","paura di morire","2022","2022",39,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ECON_VIOL","violenza economica","FEAR_DEATH","paura di morire","2013","2013",6,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ECON_VIOL","violenza economica","FEAR_DEATH","paura di morire","2014","2014",5,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ECON_VIOL","violenza economica","FEAR_DEATH","paura di morire","2015","2015",3,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ECON_VIOL","violenza economica","FEAR_DEATH","paura di morire","2016","2016",7,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ECON_VIOL","violenza economica","FEAR_DEATH","paura di morire","2017","2017",2,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ECON_VIOL","violenza economica","FEAR_DEATH","paura di morire","2018","2018",2,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ECON_VIOL","violenza economica","FEAR_DEATH","paura di morire","2019","2019",4,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ECON_VIOL","violenza economica","FEAR_DEATH","paura di morire","2020","2020",1,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ECON_VIOL","violenza economica","FEAR_DEATH","paura di morire","2021","2021",2,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","FEAR_DEATH","paura di morire","2013","2013",1083,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","FEAR_DEATH","paura di morire","2014","2014",819,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","FEAR_DEATH","paura di morire","2015","2015",497,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","FEAR_DEATH","paura di morire","2016","2016",741,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","FEAR_DEATH","paura di morire","2017","2017",465,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","FEAR_DEATH","paura di morire","2018","2018",491,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","FEAR_DEATH","paura di morire","2019","2019",459,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","FEAR_DEATH","paura di morire","2020","2020",436,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","FEAR_DEATH","paura di morire","2021","2021",310,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","FEAR_DEATH","paura di morire","2022","2022",397,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","THREATS","minacce","FEAR_DEATH","paura di morire","2013","2013",14,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","THREATS","minacce","FEAR_DEATH","paura di morire","2014","2014",29,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","THREATS","minacce","FEAR_DEATH","paura di morire","2015","2015",23,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","THREATS","minacce","FEAR_DEATH","paura di morire","2016","2016",49,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","THREATS","minacce","FEAR_DEATH","paura di morire","2017","2017",39,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","THREATS","minacce","FEAR_DEATH","paura di morire","2018","2018",30,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","THREATS","minacce","FEAR_DEATH","paura di morire","2019","2019",26,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","THREATS","minacce","FEAR_DEATH","paura di morire","2020","2020",23,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","THREATS","minacce","FEAR_DEATH","paura di morire","2021","2021",44,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","THREATS","minacce","FEAR_DEATH","paura di morire","2022","2022",30,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non risponde","FEAR_DEATH","paura di morire","2013","2013",16,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non risponde","FEAR_DEATH","paura di morire","2014","2014",4,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non risponde","FEAR_DEATH","paura di morire","2015","2015",3,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non risponde","FEAR_DEATH","paura di morire","2016","2016",1,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non risponde","FEAR_DEATH","paura di morire","2017","2017",3,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non risponde","FEAR_DEATH","paura di morire","2019","2019",1,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","FEAR_OWNSAF","paura per la propria incolumità","2013","2013",2644,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","FEAR_OWNSAF","paura per la propria incolumità","2014","2014",1991,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","FEAR_OWNSAF","paura per la propria incolumità","2015","2015",1721,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","FEAR_OWNSAF","paura per la propria incolumità","2016","2016",1582,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","FEAR_OWNSAF","paura per la propria incolumità","2017","2017",1213,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","FEAR_OWNSAF","paura per la propria incolumità","2018","2018",1403,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","FEAR_OWNSAF","paura per la propria incolumità","2019","2019",1507,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","FEAR_OWNSAF","paura per la propria incolumità","2020","2020",2143,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","FEAR_OWNSAF","paura per la propria incolumità","2021","2021",1929,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","FEAR_OWNSAF","paura per la propria incolumità","2022","2022",1734,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","FEAR_OWNSAF","paura per la propria incolumità","2013","2013",80,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","FEAR_OWNSAF","paura per la propria incolumità","2014","2014",99,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","FEAR_OWNSAF","paura per la propria incolumità","2015","2015",90,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","FEAR_OWNSAF","paura per la propria incolumità","2016","2016",77,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","FEAR_OWNSAF","paura per la propria incolumità","2017","2017",76,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","FEAR_OWNSAF","paura per la propria incolumità","2018","2018",79,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","FEAR_OWNSAF","paura per la propria incolumità","2019","2019",88,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","FEAR_OWNSAF","paura per la propria incolumità","2020","2020",125,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","FEAR_OWNSAF","paura per la propria incolumità","2021","2021",168,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","FEAR_OWNSAF","paura per la propria incolumità","2022","2022",72,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","FEAR_OWNSAF","paura per la propria incolumità","2013","2013",1109,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","FEAR_OWNSAF","paura per la propria incolumità","2014","2014",796,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","FEAR_OWNSAF","paura per la propria incolumità","2015","2015",903,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","FEAR_OWNSAF","paura per la propria incolumità","2016","2016",889,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","FEAR_OWNSAF","paura per la propria incolumità","2017","2017",531,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","FEAR_OWNSAF","paura per la propria incolumità","2018","2018",737,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","FEAR_OWNSAF","paura per la propria incolumità","2019","2019",867,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","FEAR_OWNSAF","paura per la propria incolumità","2020","2020",844,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","FEAR_OWNSAF","paura per la propria incolumità","2021","2021",615,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","FEAR_OWNSAF","paura per la propria incolumità","2022","2022",590,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ECON_VIOL","violenza economica","FEAR_OWNSAF","paura per la propria incolumità","2013","2013",42,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ECON_VIOL","violenza economica","FEAR_OWNSAF","paura per la propria incolumità","2014","2014",25,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ECON_VIOL","violenza economica","FEAR_OWNSAF","paura per la propria incolumità","2015","2015",28,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ECON_VIOL","violenza economica","FEAR_OWNSAF","paura per la propria incolumità","2016","2016",25,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ECON_VIOL","violenza economica","FEAR_OWNSAF","paura per la propria incolumità","2017","2017",16,,
