"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","CONDIZIONE_DICH4","Stato occupazionale","DENUNCIA","Denuncia e motivo del ritiro","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","NRP","non risponde","2016","2016",41,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","NRP","non risponde","2017","2017",47,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","NRP","non risponde","2018","2018",36,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","NRP","non risponde","2019","2019",29,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","NRP","non risponde","2020","2020",125,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","NRP","non risponde","2021","2021",226,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","NRP","non risponde","2022","2022",208,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","ALL","tutte le voci","NRP","non risponde","2013","2013",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","ALL","tutte le voci","2013","2013",1140,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","ALL","tutte le voci","2014","2014",429,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","ALL","tutte le voci","2015","2015",311,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","ALL","tutte le voci","2016","2016",295,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","ALL","tutte le voci","2017","2017",286,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","ALL","tutte le voci","2018","2018",261,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","ALL","tutte le voci","2019","2019",218,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","ALL","tutte le voci","2020","2020",571,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","ALL","tutte le voci","2021","2021",540,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","ALL","tutte le voci","2022","2022",262,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","ALL","tutte le voci","2013","2013",14327,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","ALL","tutte le voci","2014","2014",10034,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","ALL","tutte le voci","2015","2015",7770,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","ALL","tutte le voci","2016","2016",7830,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","ALL","tutte le voci","2017","2017",7799,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","ALL","tutte le voci","2018","2018",9341,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","ALL","tutte le voci","2019","2019",8427,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","ALL","tutte le voci","2020","2020",15128,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","ALL","tutte le voci","2021","2021",15720,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","ALL","tutte le voci","2022","2022",11632,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","ALL","tutte le voci","2013","2013",15592,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","ALL","tutte le voci","2014","2014",10474,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","ALL","tutte le voci","2015","2015",8082,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","ALL","tutte le voci","2016","2016",8125,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","ALL","tutte le voci","2017","2017",8085,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","ALL","tutte le voci","2018","2018",9602,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","ALL","tutte le voci","2019","2019",8647,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","ALL","tutte le voci","2020","2020",15708,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","ALL","tutte le voci","2021","2021",16272,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","ALL","tutte le voci","2022","2022",11909,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","ALL","tutte le voci","ALL","tutte le voci","2013","2013",125,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","ALL","tutte le voci","ALL","tutte le voci","2014","2014",11,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","ALL","tutte le voci","ALL","tutte le voci","2015","2015",1,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","ALL","tutte le voci","ALL","tutte le voci","2019","2019",2,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","ALL","tutte le voci","ALL","tutte le voci","2020","2020",9,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","ALL","tutte le voci","ALL","tutte le voci","2021","2021",12,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","ALL","tutte le voci","ALL","tutte le voci","2022","2022",15,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","NOREPORT","non denuncia","2013","2013",331,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","NOREPORT","non denuncia","2014","2014",318,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","NOREPORT","non denuncia","2015","2015",286,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","NOREPORT","non denuncia","2016","2016",251,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","NOREPORT","non denuncia","2017","2017",263,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","NOREPORT","non denuncia","2018","2018",343,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","NOREPORT","non denuncia","2019","2019",285,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","NOREPORT","non denuncia","2020","2020",294,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","NOREPORT","non denuncia","2021","2021",214,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","NOREPORT","non denuncia","2022","2022",272,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","REPORT","denuncia","2013","2013",116,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","REPORT","denuncia","2014","2014",72,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","REPORT","denuncia","2015","2015",56,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","REPORT","denuncia","2016","2016",55,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","REPORT","denuncia","2017","2017",71,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","REPORT","denuncia","2018","2018",94,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","REPORT","denuncia","2019","2019",93,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","REPORT","denuncia","2020","2020",61,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","REPORT","denuncia","2021","2021",71,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","REPORT","denuncia","2022","2022",70,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","WITHDR_COMP","ritira la denuncia","2013","2013",52,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","WITHDR_COMP","ritira la denuncia","2014","2014",14,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","WITHDR_COMP","ritira la denuncia","2015","2015",19,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","WITHDR_COMP","ritira la denuncia","2016","2016",20,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","WITHDR_COMP","ritira la denuncia","2017","2017",11,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","WITHDR_COMP","ritira la denuncia","2018","2018",24,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","WITHDR_COMP","ritira la denuncia","2019","2019",16,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","WITHDR_COMP","ritira la denuncia","2020","2020",6,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","WITHDR_COMP","ritira la denuncia","2021","2021",9,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","WITHDR_COMP","ritira la denuncia","2022","2022",11,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","NRP","non risponde","2013","2013",3,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","NRP","non risponde","2014","2014",3,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","NRP","non risponde","2015","2015",2,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","NRP","non risponde","2016","2016",1,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","NRP","non risponde","2017","2017",3,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","NRP","non risponde","2018","2018",2,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","NRP","non risponde","2019","2019",1,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","NRP","non risponde","2020","2020",2,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","NRP","non risponde","2021","2021",2,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","NRP","non risponde","2022","2022",6,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","ALL","tutte le voci","2013","2013",510,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","ALL","tutte le voci","2014","2014",419,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","ALL","tutte le voci","2015","2015",369,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","ALL","tutte le voci","2016","2016",336,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","ALL","tutte le voci","2017","2017",366,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","ALL","tutte le voci","2018","2018",482,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","ALL","tutte le voci","2019","2019",411,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","ALL","tutte le voci","2020","2020",415,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","ALL","tutte le voci","2021","2021",328,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","WORK_ILLEG","lavoratore-trice in nero","ALL","tutte le voci","2022","2022",370,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","NOREPORT","non denuncia","2013","2013",1590,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","NOREPORT","non denuncia","2014","2014",1229,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","NOREPORT","non denuncia","2015","2015",752,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","NOREPORT","non denuncia","2016","2016",754,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","NOREPORT","non denuncia","2017","2017",759,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","NOREPORT","non denuncia","2018","2018",855,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","NOREPORT","non denuncia","2019","2019",741,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","NOREPORT","non denuncia","2020","2020",1015,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","NOREPORT","non denuncia","2021","2021",978,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","NOREPORT","non denuncia","2022","2022",704,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","REPORT","denuncia","2013","2013",411,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","REPORT","denuncia","2014","2014",228,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","REPORT","denuncia","2015","2015",113,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","REPORT","denuncia","2016","2016",117,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","REPORT","denuncia","2017","2017",129,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","REPORT","denuncia","2018","2018",162,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","REPORT","denuncia","2019","2019",157,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","REPORT","denuncia","2020","2020",192,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","REPORT","denuncia","2021","2021",170,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","REPORT","denuncia","2022","2022",119,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","WITHDR_COMP","ritira la denuncia","2013","2013",143,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","WITHDR_COMP","ritira la denuncia","2014","2014",77,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","WITHDR_COMP","ritira la denuncia","2015","2015",50,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","WITHDR_COMP","ritira la denuncia","2016","2016",65,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","WITHDR_COMP","ritira la denuncia","2017","2017",37,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","WITHDR_COMP","ritira la denuncia","2018","2018",39,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","WITHDR_COMP","ritira la denuncia","2019","2019",40,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","WITHDR_COMP","ritira la denuncia","2020","2020",43,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","WITHDR_COMP","ritira la denuncia","2021","2021",48,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","WITHDR_COMP","ritira la denuncia","2022","2022",49,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","NRP","non risponde","2013","2013",30,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","NRP","non risponde","2014","2014",11,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","NRP","non risponde","2015","2015",3,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HOUSEWIFE","casalinga-o","NRP","non risponde","2016","2016",7,,
