"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE","Centro","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2018","2018",21,,
"ITE","Centro","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2019","2019",22,,
"ITE","Centro","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2020","2020",46,,
"ITE","Centro","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2021","2021",75,,
"ITE","Centro","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2022","2022",51,,
"ITE1","Toscana","VICTIMS","vittime di violenza","M","maschi","Y_UN17","fino a 17 anni","2015","2015",1,,
"ITE1","Toscana","VICTIMS","vittime di violenza","M","maschi","Y_UN17","fino a 17 anni","2020","2020",3,,
"ITE1","Toscana","VICTIMS","vittime di violenza","M","maschi","Y_UN17","fino a 17 anni","2021","2021",1,,
"ITE1","Toscana","VICTIMS","vittime di violenza","M","maschi","Y_UN17","fino a 17 anni","2022","2022",3,,
"ITE1","Toscana","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2013","2013",5,,
"ITE1","Toscana","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2014","2014",5,,
"ITE1","Toscana","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2015","2015",2,,
"ITE1","Toscana","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2016","2016",1,,
"ITE1","Toscana","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2017","2017",4,,
"ITE1","Toscana","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2018","2018",12,,
"ITE1","Toscana","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2019","2019",5,,
"ITE1","Toscana","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2020","2020",14,,
"ITE1","Toscana","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2021","2021",13,,
"ITE1","Toscana","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2022","2022",18,,
"ITE1","Toscana","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2013","2013",5,,
"ITE1","Toscana","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2014","2014",5,,
"ITE1","Toscana","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2015","2015",3,,
"ITE1","Toscana","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2016","2016",1,,
"ITE1","Toscana","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2017","2017",4,,
"ITE1","Toscana","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2018","2018",12,,
"ITE1","Toscana","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2019","2019",5,,
"ITE1","Toscana","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2020","2020",17,,
"ITE1","Toscana","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2021","2021",14,,
"ITE1","Toscana","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2022","2022",21,,
"ITE2","Umbria","VICTIMS","vittime di violenza","M","maschi","Y_UN17","fino a 17 anni","2014","2014",3,,
"ITE2","Umbria","VICTIMS","vittime di violenza","M","maschi","Y_UN17","fino a 17 anni","2015","2015",1,,
"ITE2","Umbria","VICTIMS","vittime di violenza","M","maschi","Y_UN17","fino a 17 anni","2021","2021",1,,
"ITE2","Umbria","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2013","2013",1,,
"ITE2","Umbria","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2018","2018",1,,
"ITE2","Umbria","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2020","2020",5,,
"ITE2","Umbria","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2021","2021",9,,
"ITE2","Umbria","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2022","2022",3,,
"ITE2","Umbria","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2013","2013",1,,
"ITE2","Umbria","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2014","2014",3,,
"ITE2","Umbria","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2015","2015",1,,
"ITE2","Umbria","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2018","2018",1,,
"ITE2","Umbria","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2020","2020",5,,
"ITE2","Umbria","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2021","2021",10,,
"ITE2","Umbria","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2022","2022",3,,
"ITE3","Marche","VICTIMS","vittime di violenza","M","maschi","Y_UN17","fino a 17 anni","2013","2013",1,,
"ITE3","Marche","VICTIMS","vittime di violenza","M","maschi","Y_UN17","fino a 17 anni","2018","2018",1,,
"ITE3","Marche","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2014","2014",2,,
"ITE3","Marche","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2015","2015",5,,
"ITE3","Marche","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2017","2017",2,,
"ITE3","Marche","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2018","2018",2,,
"ITE3","Marche","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2019","2019",3,,
"ITE3","Marche","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2020","2020",2,,
"ITE3","Marche","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2021","2021",5,,
"ITE3","Marche","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2022","2022",6,,
"ITE3","Marche","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2013","2013",1,,
"ITE3","Marche","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2014","2014",2,,
"ITE3","Marche","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2015","2015",5,,
"ITE3","Marche","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2017","2017",2,,
"ITE3","Marche","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2018","2018",3,,
"ITE3","Marche","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2019","2019",3,,
"ITE3","Marche","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2020","2020",2,,
"ITE3","Marche","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2021","2021",5,,
"ITE3","Marche","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2022","2022",6,,
"ITE4","Lazio","VICTIMS","vittime di violenza","M","maschi","Y_UN17","fino a 17 anni","2014","2014",1,,
"ITE4","Lazio","VICTIMS","vittime di violenza","M","maschi","Y_UN17","fino a 17 anni","2017","2017",1,,
"ITE4","Lazio","VICTIMS","vittime di violenza","M","maschi","Y_UN17","fino a 17 anni","2018","2018",1,,
"ITE4","Lazio","VICTIMS","vittime di violenza","M","maschi","Y_UN17","fino a 17 anni","2019","2019",3,,
"ITE4","Lazio","VICTIMS","vittime di violenza","M","maschi","Y_UN17","fino a 17 anni","2020","2020",5,,
"ITE4","Lazio","VICTIMS","vittime di violenza","M","maschi","Y_UN17","fino a 17 anni","2021","2021",3,,
"ITE4","Lazio","VICTIMS","vittime di violenza","M","maschi","Y_UN17","fino a 17 anni","2022","2022",1,,
"ITE4","Lazio","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2013","2013",7,,
"ITE4","Lazio","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2014","2014",12,,
"ITE4","Lazio","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2015","2015",8,,
"ITE4","Lazio","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2016","2016",14,,
"ITE4","Lazio","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2017","2017",11,,
"ITE4","Lazio","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2018","2018",4,,
"ITE4","Lazio","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2019","2019",11,,
"ITE4","Lazio","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2020","2020",17,,
"ITE4","Lazio","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2021","2021",43,,
"ITE4","Lazio","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2022","2022",20,,
"ITE4","Lazio","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2013","2013",7,,
"ITE4","Lazio","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2014","2014",13,,
"ITE4","Lazio","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2015","2015",8,,
"ITE4","Lazio","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2016","2016",14,,
"ITE4","Lazio","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2017","2017",12,,
"ITE4","Lazio","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2018","2018",5,,
"ITE4","Lazio","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2019","2019",14,,
"ITE4","Lazio","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2020","2020",22,,
"ITE4","Lazio","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2021","2021",46,,
"ITE4","Lazio","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2022","2022",21,,
"ITF","Sud","VICTIMS","vittime di violenza","M","maschi","Y_UN17","fino a 17 anni","2013","2013",4,,
"ITF","Sud","VICTIMS","vittime di violenza","M","maschi","Y_UN17","fino a 17 anni","2014","2014",1,,
"ITF","Sud","VICTIMS","vittime di violenza","M","maschi","Y_UN17","fino a 17 anni","2015","2015",1,,
"ITF","Sud","VICTIMS","vittime di violenza","M","maschi","Y_UN17","fino a 17 anni","2018","2018",1,,
"ITF","Sud","VICTIMS","vittime di violenza","M","maschi","Y_UN17","fino a 17 anni","2019","2019",1,,
"ITF","Sud","VICTIMS","vittime di violenza","M","maschi","Y_UN17","fino a 17 anni","2020","2020",5,,
"ITF","Sud","VICTIMS","vittime di violenza","M","maschi","Y_UN17","fino a 17 anni","2021","2021",4,,
"ITF","Sud","VICTIMS","vittime di violenza","M","maschi","Y_UN17","fino a 17 anni","2022","2022",1,,
"ITF","Sud","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2013","2013",14,,
"ITF","Sud","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2014","2014",21,,
"ITF","Sud","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2015","2015",9,,
"ITF","Sud","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2016","2016",11,,
"ITF","Sud","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2017","2017",12,,
"ITF","Sud","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2018","2018",17,,
"ITF","Sud","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2019","2019",18,,
"ITF","Sud","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2020","2020",35,,
"ITF","Sud","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2021","2021",44,,
"ITF","Sud","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2022","2022",33,,
"ITF","Sud","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2013","2013",18,,
"ITF","Sud","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2014","2014",22,,
"ITF","Sud","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2015","2015",10,,
"ITF","Sud","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2016","2016",11,,
"ITF","Sud","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2017","2017",12,,
"ITF","Sud","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2018","2018",18,,
"ITF","Sud","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2019","2019",19,,
"ITF","Sud","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2020","2020",40,,
"ITF","Sud","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2021","2021",48,,
"ITF","Sud","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2022","2022",34,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2014","2014",3,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2015","2015",1,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2016","2016",1,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2017","2017",1,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2019","2019",3,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2020","2020",3,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2021","2021",5,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2022","2022",6,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2014","2014",3,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2015","2015",1,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2016","2016",1,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2017","2017",1,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2019","2019",3,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2020","2020",3,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2021","2021",5,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2022","2022",7,,
"ITF3","Campania","VICTIMS","vittime di violenza","M","maschi","Y_UN17","fino a 17 anni","2013","2013",3,,
"ITF3","Campania","VICTIMS","vittime di violenza","M","maschi","Y_UN17","fino a 17 anni","2014","2014",1,,
"ITF3","Campania","VICTIMS","vittime di violenza","M","maschi","Y_UN17","fino a 17 anni","2018","2018",1,,
"ITF3","Campania","VICTIMS","vittime di violenza","M","maschi","Y_UN17","fino a 17 anni","2019","2019",1,,
"ITF3","Campania","VICTIMS","vittime di violenza","M","maschi","Y_UN17","fino a 17 anni","2020","2020",3,,
"ITF3","Campania","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2013","2013",7,,
"ITF3","Campania","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2014","2014",6,,
"ITF3","Campania","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2015","2015",4,,
"ITF3","Campania","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2016","2016",7,,
"ITF3","Campania","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2017","2017",4,,
"ITF3","Campania","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2018","2018",7,,
"ITF3","Campania","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2019","2019",3,,
"ITF3","Campania","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2020","2020",15,,
"ITF3","Campania","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2021","2021",18,,
"ITF3","Campania","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2022","2022",17,,
"ITF3","Campania","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2013","2013",10,,
"ITF3","Campania","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2014","2014",7,,
"ITF3","Campania","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2015","2015",4,,
"ITF3","Campania","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2016","2016",7,,
"ITF3","Campania","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2017","2017",4,,
"ITF3","Campania","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2018","2018",8,,
"ITF3","Campania","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2019","2019",4,,
"ITF3","Campania","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2020","2020",18,,
"ITF3","Campania","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2021","2021",18,,
"ITF3","Campania","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2022","2022",17,,
"ITF4","Puglia","VICTIMS","vittime di violenza","M","maschi","Y_UN17","fino a 17 anni","2013","2013",1,,
"ITF4","Puglia","VICTIMS","vittime di violenza","M","maschi","Y_UN17","fino a 17 anni","2015","2015",1,,
"ITF4","Puglia","VICTIMS","vittime di violenza","M","maschi","Y_UN17","fino a 17 anni","2020","2020",2,,
"ITF4","Puglia","VICTIMS","vittime di violenza","M","maschi","Y_UN17","fino a 17 anni","2021","2021",2,,
"ITF4","Puglia","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2013","2013",7,,
"ITF4","Puglia","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2014","2014",10,,
"ITF4","Puglia","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2015","2015",4,,
"ITF4","Puglia","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2016","2016",3,,
"ITF4","Puglia","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2017","2017",5,,
"ITF4","Puglia","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2018","2018",7,,
"ITF4","Puglia","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2019","2019",6,,
"ITF4","Puglia","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2020","2020",11,,
"ITF4","Puglia","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2021","2021",13,,
"ITF4","Puglia","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2022","2022",8,,
"ITF4","Puglia","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2013","2013",8,,
"ITF4","Puglia","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2014","2014",10,,
"ITF4","Puglia","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2015","2015",5,,
"ITF4","Puglia","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2016","2016",3,,
"ITF4","Puglia","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2017","2017",5,,
"ITF4","Puglia","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2018","2018",7,,
"ITF4","Puglia","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2019","2019",6,,
"ITF4","Puglia","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2020","2020",13,,
"ITF4","Puglia","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2021","2021",15,,
"ITF4","Puglia","VICTIMS","vittime di violenza","T","totale","Y_UN17","fino a 17 anni","2022","2022",8,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","F","femmine","Y_UN17","fino a 17 anni","2019","2019",2,,
