"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","TITOLO_STUDIO","Titolo di studio","DENUNCIA","Denuncia e motivo del ritiro","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","totale","NOREP_RETURN","ritorno dal maltrattante","2015","2015",289,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","totale","NOREP_RETURN","ritorno dal maltrattante","2016","2016",354,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","totale","NOREP_RETURN","ritorno dal maltrattante","2017","2017",414,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","totale","NOREP_RETURN","ritorno dal maltrattante","2018","2018",369,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","totale","NOREP_RETURN","ritorno dal maltrattante","2019","2019",194,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","totale","NOREP_RETURN","ritorno dal maltrattante","2020","2020",418,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","totale","NOREP_RETURN","ritorno dal maltrattante","2021","2021",390,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","totale","NOREP_RETURN","ritorno dal maltrattante","2022","2022",202,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","NOREP_RETURN","ritorno dal maltrattante","2013","2013",546,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","NOREP_RETURN","ritorno dal maltrattante","2014","2014",297,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","NOREP_RETURN","ritorno dal maltrattante","2015","2015",292,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","NOREP_RETURN","ritorno dal maltrattante","2016","2016",364,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","NOREP_RETURN","ritorno dal maltrattante","2017","2017",418,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","NOREP_RETURN","ritorno dal maltrattante","2018","2018",373,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","NOREP_RETURN","ritorno dal maltrattante","2019","2019",197,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","NOREP_RETURN","ritorno dal maltrattante","2020","2020",424,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","NOREP_RETURN","ritorno dal maltrattante","2021","2021",399,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","NOREP_RETURN","ritorno dal maltrattante","2022","2022",206,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NOREP_RETURN","ritorno dal maltrattante","2013","2013",265,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NOREP_RETURN","ritorno dal maltrattante","2014","2014",106,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NOREP_RETURN","ritorno dal maltrattante","2015","2015",84,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NOREP_RETURN","ritorno dal maltrattante","2016","2016",102,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NOREP_RETURN","ritorno dal maltrattante","2017","2017",68,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NOREP_RETURN","ritorno dal maltrattante","2018","2018",102,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NOREP_RETURN","ritorno dal maltrattante","2019","2019",65,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NOREP_RETURN","ritorno dal maltrattante","2020","2020",66,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NOREP_RETURN","ritorno dal maltrattante","2021","2021",74,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NOREP_RETURN","ritorno dal maltrattante","2022","2022",61,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NP","licenza di scuola elementare, nessun titolo di studio","NOREP_RETURN","ritorno dal maltrattante","2013","2013",21,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NP","licenza di scuola elementare, nessun titolo di studio","NOREP_RETURN","ritorno dal maltrattante","2014","2014",5,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NP","licenza di scuola elementare, nessun titolo di studio","NOREP_RETURN","ritorno dal maltrattante","2015","2015",5,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NP","licenza di scuola elementare, nessun titolo di studio","NOREP_RETURN","ritorno dal maltrattante","2016","2016",10,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NP","licenza di scuola elementare, nessun titolo di studio","NOREP_RETURN","ritorno dal maltrattante","2017","2017",4,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NP","licenza di scuola elementare, nessun titolo di studio","NOREP_RETURN","ritorno dal maltrattante","2018","2018",10,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NP","licenza di scuola elementare, nessun titolo di studio","NOREP_RETURN","ritorno dal maltrattante","2019","2019",5,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NP","licenza di scuola elementare, nessun titolo di studio","NOREP_RETURN","ritorno dal maltrattante","2020","2020",4,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NP","licenza di scuola elementare, nessun titolo di studio","NOREP_RETURN","ritorno dal maltrattante","2021","2021",3,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NP","licenza di scuola elementare, nessun titolo di studio","NOREP_RETURN","ritorno dal maltrattante","2022","2022",3,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","LSE","licenza di scuola media inferiore o di avviamento professionale","NOREP_RETURN","ritorno dal maltrattante","2013","2013",140,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","LSE","licenza di scuola media inferiore o di avviamento professionale","NOREP_RETURN","ritorno dal maltrattante","2014","2014",85,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","LSE","licenza di scuola media inferiore o di avviamento professionale","NOREP_RETURN","ritorno dal maltrattante","2015","2015",47,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","LSE","licenza di scuola media inferiore o di avviamento professionale","NOREP_RETURN","ritorno dal maltrattante","2016","2016",64,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","LSE","licenza di scuola media inferiore o di avviamento professionale","NOREP_RETURN","ritorno dal maltrattante","2017","2017",44,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","LSE","licenza di scuola media inferiore o di avviamento professionale","NOREP_RETURN","ritorno dal maltrattante","2018","2018",62,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","LSE","licenza di scuola media inferiore o di avviamento professionale","NOREP_RETURN","ritorno dal maltrattante","2019","2019",39,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","LSE","licenza di scuola media inferiore o di avviamento professionale","NOREP_RETURN","ritorno dal maltrattante","2020","2020",24,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","LSE","licenza di scuola media inferiore o di avviamento professionale","NOREP_RETURN","ritorno dal maltrattante","2021","2021",18,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","LSE","licenza di scuola media inferiore o di avviamento professionale","NOREP_RETURN","ritorno dal maltrattante","2022","2022",19,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","CLF_ML","laurea o diploma universitario","NOREP_RETURN","ritorno dal maltrattante","2013","2013",72,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","CLF_ML","laurea o diploma universitario","NOREP_RETURN","ritorno dal maltrattante","2014","2014",61,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","CLF_ML","laurea o diploma universitario","NOREP_RETURN","ritorno dal maltrattante","2015","2015",49,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","CLF_ML","laurea o diploma universitario","NOREP_RETURN","ritorno dal maltrattante","2016","2016",45,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","CLF_ML","laurea o diploma universitario","NOREP_RETURN","ritorno dal maltrattante","2017","2017",43,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","CLF_ML","laurea o diploma universitario","NOREP_RETURN","ritorno dal maltrattante","2018","2018",53,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","CLF_ML","laurea o diploma universitario","NOREP_RETURN","ritorno dal maltrattante","2019","2019",31,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","CLF_ML","laurea o diploma universitario","NOREP_RETURN","ritorno dal maltrattante","2020","2020",37,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","CLF_ML","laurea o diploma universitario","NOREP_RETURN","ritorno dal maltrattante","2021","2021",61,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","CLF_ML","laurea o diploma universitario","NOREP_RETURN","ritorno dal maltrattante","2022","2022",32,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non indicato","NOREP_RETURN","ritorno dal maltrattante","2014","2014",4,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non indicato","NOREP_RETURN","ritorno dal maltrattante","2015","2015",1,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non indicato","NOREP_RETURN","ritorno dal maltrattante","2016","2016",11,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non indicato","NOREP_RETURN","ritorno dal maltrattante","2017","2017",4,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non indicato","NOREP_RETURN","ritorno dal maltrattante","2018","2018",4,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non indicato","NOREP_RETURN","ritorno dal maltrattante","2020","2020",4,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non indicato","NOREP_RETURN","ritorno dal maltrattante","2021","2021",22,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non indicato","NOREP_RETURN","ritorno dal maltrattante","2022","2022",29,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","ALL","totale","NOREP_RETURN","ritorno dal maltrattante","2013","2013",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","totale","NOREP_PREVIOUS","precedenti denunce senza esiti positivi","2013","2013",5,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","totale","NOREP_PREVIOUS","precedenti denunce senza esiti positivi","2014","2014",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","totale","NOREP_PREVIOUS","precedenti denunce senza esiti positivi","2013","2013",55,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","totale","NOREP_PREVIOUS","precedenti denunce senza esiti positivi","2014","2014",28,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","totale","NOREP_PREVIOUS","precedenti denunce senza esiti positivi","2015","2015",13,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","totale","NOREP_PREVIOUS","precedenti denunce senza esiti positivi","2016","2016",23,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","totale","NOREP_PREVIOUS","precedenti denunce senza esiti positivi","2017","2017",8,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","totale","NOREP_PREVIOUS","precedenti denunce senza esiti positivi","2018","2018",5,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","totale","NOREP_PREVIOUS","precedenti denunce senza esiti positivi","2019","2019",7,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","totale","NOREP_PREVIOUS","precedenti denunce senza esiti positivi","2020","2020",16,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","totale","NOREP_PREVIOUS","precedenti denunce senza esiti positivi","2021","2021",14,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","totale","NOREP_PREVIOUS","precedenti denunce senza esiti positivi","2022","2022",8,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","NOREP_PREVIOUS","precedenti denunce senza esiti positivi","2013","2013",60,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","NOREP_PREVIOUS","precedenti denunce senza esiti positivi","2014","2014",31,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","NOREP_PREVIOUS","precedenti denunce senza esiti positivi","2015","2015",13,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","NOREP_PREVIOUS","precedenti denunce senza esiti positivi","2016","2016",23,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","NOREP_PREVIOUS","precedenti denunce senza esiti positivi","2017","2017",8,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","NOREP_PREVIOUS","precedenti denunce senza esiti positivi","2018","2018",5,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","NOREP_PREVIOUS","precedenti denunce senza esiti positivi","2019","2019",7,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","NOREP_PREVIOUS","precedenti denunce senza esiti positivi","2020","2020",16,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","NOREP_PREVIOUS","precedenti denunce senza esiti positivi","2021","2021",14,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","NOREP_PREVIOUS","precedenti denunce senza esiti positivi","2022","2022",8,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NOREP_PREVIOUS","precedenti denunce senza esiti positivi","2013","2013",17,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NOREP_PREVIOUS","precedenti denunce senza esiti positivi","2014","2014",12,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NOREP_PREVIOUS","precedenti denunce senza esiti positivi","2015","2015",3,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NOREP_PREVIOUS","precedenti denunce senza esiti positivi","2016","2016",6,,
